Date,^GSPC,^TNX
1996-09-26,685.8599853515625,6.638000011444092
1996-09-27,686.1900024414062,6.668000221252441
1996-09-30,687.3300170898438,6.698999881744385
1996-10-01,689.0800170898438,6.629000186920166
1996-10-02,694.010009765625,6.590000152587891
1996-10-03,692.780029296875,6.590000152587891
1996-10-04,701.4600219726562,6.460999965667725
1996-10-07,703.3400268554688,6.513000011444092
1996-10-08,700.6400146484375,6.520999908447266
1996-10-09,696.739990234375,6.543000221252441
1996-10-10,694.6099853515625,6.598999977111816
1996-10-11,700.6599731445312,6.546999931335449
1996-10-15,702.5700073242188,6.546999931335449
1996-10-16,704.4099731445312,6.565000057220459
1996-10-17,706.989990234375,6.5
1996-10-18,710.8200073242188,6.482999801635742
1996-10-21,709.8499755859375,6.504000186920166
1996-10-22,706.5700073242188,6.551000118255615
1996-10-23,707.27001953125,6.546999931335449
1996-10-24,702.2899780273438,6.564000129699707
1996-10-25,700.9199829101562,6.53000020980835
1996-10-28,697.260009765625,6.543000221252441
1996-10-29,701.5,6.388000011444092
1996-10-30,700.9000244140625,6.383999824523926
1996-10-31,705.27001953125,6.348999977111816
1996-11-01,703.77001953125,6.361999988555908
1996-11-04,706.72998046875,6.341000080108643
1996-11-05,714.1400146484375,6.2729997634887695
1996-11-06,724.5900268554688,6.281000137329102
1996-11-07,727.6500244140625,6.243000030517578
1996-11-08,730.8200073242188,6.255000114440918
